epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,42074.5,1.3702,3.08286,1.29749,0.58893,0.49742,0.51911,0.32013,1.31994,2.95883,1.27674,0.007921,0.007921,0.007921
44,43037.3,1.37586,3.07075,1.29592,0.60593,0.49298,0.51846,0.32006,1.31948,2.94599,1.27731,0.0078715,0.0078715,0.0078715
45,44023.6,1.37451,3.07037,1.29306,0.58907,0.4994,0.52241,0.32294,1.31592,2.93574,1.27513,0.007822,0.007822,0.007822
46,45016.4,1.37423,3.04114,1.29325,0.60604,0.49432,0.52457,0.32521,1.31708,2.9289,1.27487,0.0077725,0.0077725,0.0077725
47,46001.9,1.36558,3.03099,1.28679,0.5966,0.50092,0.52538,0.32535,1.31803,2.92942,1.2741,0.007723,0.007723,0.007723
48,46975,1.35985,3.01166,1.29264,0.59511,0.50056,0.52863,0.32738,1.31053,2.92228,1.26979,0.0076735,0.0076735,0.0076735
49,47960.6,1.36014,2.99824,1.28139,0.60835,0.50029,0.52888,0.3283,1.30852,2.91198,1.26921,0.007624,0.007624,0.007624
50,48945.3,1.35447,2.98884,1.28844,0.589,0.50986,0.53085,0.32946,1.3098,2.9004,1.26903,0.0075745,0.0075745,0.0075745
51,49925.9,1.35777,2.98286,1.28462,0.61032,0.50793,0.53582,0.33284,1.30253,2.8807,1.26586,0.007525,0.007525,0.007525
52,50922.5,1.34805,2.94876,1.28268,0.6032,0.51005,0.53676,0.33433,1.30146,2.87082,1.2639,0.0074755,0.0074755,0.0074755
53,51923.6,1.35234,2.93054,1.27892,0.60348,0.50716,0.53533,0.33333,1.30328,2.87551,1.26365,0.007426,0.007426,0.007426
54,52917,1.35277,2.93516,1.28058,0.60115,0.50595,0.534,0.33223,1.30154,2.865,1.26145,0.0073765,0.0073765,0.0073765
55,53891.7,1.34807,2.91561,1.27389,0.61197,0.50613,0.53747,0.33504,1.29764,2.85816,1.25996,0.007327,0.007327,0.007327
56,54875.6,1.34389,2.90696,1.27351,0.61694,0.51117,0.54155,0.33689,1.29589,2.84133,1.25923,0.0072775,0.0072775,0.0072775
57,55848.5,1.34419,2.89641,1.26985,0.62282,0.51432,0.54585,0.3392,1.29525,2.83561,1.25631,0.007228,0.007228,0.007228
58,56846.5,1.34215,2.88981,1.27,0.62194,0.50679,0.54158,0.33776,1.29323,2.83308,1.25536,0.0071785,0.0071785,0.0071785
59,57853.9,1.3378,2.86652,1.26845,0.61565,0.51145,0.54166,0.3367,1.29737,2.8369,1.2585,0.007129,0.007129,0.007129
60,58847.6,1.33702,2.87841,1.26995,0.62004,0.51542,0.54593,0.33983,1.29312,2.82657,1.2556,0.0070795,0.0070795,0.0070795
61,59820.8,1.33066,2.84698,1.25892,0.62349,0.51071,0.54483,0.34027,1.2902,2.82045,1.25344,0.00703,0.00703,0.00703
62,60808.3,1.32987,2.84355,1.26731,0.61866,0.51426,0.54393,0.33949,1.28386,2.81454,1.25028,0.0069805,0.0069805,0.0069805
63,61799.2,1.33237,2.84631,1.26843,0.6115,0.5209,0.5489,0.3422,1.28457,2.80386,1.25122,0.006931,0.006931,0.006931
64,62783,1.31946,2.8012,1.26031,0.61082,0.51921,0.54693,0.34086,1.28835,2.79916,1.25204,0.0068815,0.0068815,0.0068815
65,63770.6,1.32525,2.82355,1.25994,0.63056,0.5164,0.55165,0.34439,1.2865,2.78844,1.24887,0.006832,0.006832,0.006832
66,64758.2,1.32627,2.81041,1.2573,0.61662,0.51765,0.54814,0.34225,1.28564,2.78838,1.24796,0.0067825,0.0067825,0.0067825
67,65736.7,1.32347,2.80366,1.25441,0.62362,0.51608,0.54906,0.34251,1.28546,2.7908,1.24755,0.006733,0.006733,0.006733
68,66718.5,1.32057,2.79282,1.25879,0.62669,0.51385,0.54797,0.34302,1.28619,2.79106,1.24771,0.0066835,0.0066835,0.0066835
69,67694.7,1.32434,2.79169,1.2571,0.62856,0.52052,0.55263,0.34598,1.28197,2.77729,1.24468,0.006634,0.006634,0.006634
70,68682.3,1.3221,2.77772,1.25513,0.62683,0.52288,0.55432,0.3466,1.28497,2.77141,1.24593,0.0065845,0.0065845,0.0065845
71,69666.6,1.32279,2.77624,1.25225,0.62875,0.52127,0.55566,0.34716,1.28547,2.77168,1.24396,0.006535,0.006535,0.006535
72,70649.2,1.31977,2.76854,1.253,0.62669,0.52147,0.55636,0.3478,1.28591,2.7748,1.24454,0.0064855,0.0064855,0.0064855
73,71642.7,1.32676,2.7739,1.2578,0.62549,0.52558,0.5573,0.34882,1.28659,2.77605,1.2444,0.006436,0.006436,0.006436
74,72641,1.32424,2.76783,1.25441,0.62952,0.52588,0.55792,0.34918,1.28906,2.7905,1.2425,0.0063865,0.0063865,0.0063865
75,73640.6,1.32243,2.76474,1.24838,0.62303,0.53128,0.55949,0.35006,1.29029,2.78283,1.24192,0.006337,0.006337,0.006337
76,74631.5,1.31538,2.74294,1.24902,0.62604,0.52814,0.55824,0.34918,1.28918,2.78413,1.2409,0.0062875,0.0062875,0.0062875
77,75611.7,1.31848,2.75397,1.2458,0.6296,0.52864,0.55901,0.34994,1.28818,2.77834,1.23877,0.006238,0.006238,0.006238
78,76598.3,1.31451,2.7285,1.24388,0.63795,0.5241,0.55976,0.35114,1.28895,2.77889,1.2391,0.0061885,0.0061885,0.0061885
79,77566.5,1.31864,2.73335,1.24281,0.6338,0.52645,0.56239,0.35288,1.28838,2.77603,1.23852,0.006139,0.006139,0.006139
80,78547.2,1.31727,2.7228,1.24212,0.63911,0.52432,0.56167,0.35167,1.28584,2.76868,1.23683,0.0060895,0.0060895,0.0060895
81,79530.6,1.31816,2.72708,1.24192,0.63753,0.52946,0.56195,0.35222,1.2867,2.77004,1.23688,0.00604,0.00604,0.00604
82,80515,1.31147,2.71541,1.23854,0.6511,0.52365,0.5625,0.35281,1.28643,2.77152,1.23549,0.0059905,0.0059905,0.0059905
83,81482.6,1.3086,2.70997,1.24081,0.64833,0.5223,0.56088,0.3526,1.28527,2.76523,1.23451,0.005941,0.005941,0.005941
84,82461.2,1.31363,2.70147,1.24167,0.63913,0.52709,0.56291,0.35348,1.28578,2.76411,1.2349,0.0058915,0.0058915,0.0058915
85,83443.5,1.312,2.70859,1.23725,0.63443,0.52887,0.56355,0.35401,1.28603,2.76038,1.23397,0.005842,0.005842,0.005842
