epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,202461,1.2346,2.40044,1.24502,0.63852,0.56674,0.59376,0.37815,1.23633,2.59778,1.23808,0.004753,0.004753,0.004753
108,204417,1.23927,2.41016,1.24624,0.64114,0.56586,0.59433,0.37805,1.23521,2.59379,1.23753,0.0047035,0.0047035,0.0047035
109,206380,1.23674,2.38562,1.2425,0.64303,0.56645,0.59504,0.3784,1.23534,2.59294,1.23744,0.004654,0.004654,0.004654
110,208329,1.23757,2.37924,1.24763,0.6432,0.56561,0.59553,0.37863,1.23566,2.59092,1.23741,0.0046045,0.0046045,0.0046045
111,210209,1.23272,2.37632,1.24223,0.64802,0.56295,0.59619,0.37912,1.23494,2.5897,1.23686,0.004555,0.004555,0.004555
112,212062,1.23045,2.36102,1.24042,0.64566,0.56426,0.5962,0.37965,1.2352,2.58754,1.23681,0.0045055,0.0045055,0.0045055
113,213927,1.23011,2.36374,1.23951,0.64982,0.56499,0.59658,0.37971,1.23574,2.58724,1.23708,0.004456,0.004456,0.004456
114,215756,1.23088,2.344,1.2371,0.65076,0.56226,0.59616,0.37992,1.23538,2.5856,1.23662,0.0044065,0.0044065,0.0044065
115,217590,1.2254,2.3462,1.23346,0.64753,0.56504,0.59676,0.38026,1.23587,2.58335,1.23705,0.004357,0.004357,0.004357
116,219425,1.22616,2.32727,1.23427,0.64874,0.56681,0.59693,0.38042,1.23518,2.57978,1.23601,0.0043075,0.0043075,0.0043075
117,221239,1.23151,2.33876,1.24005,0.65382,0.56775,0.598,0.38119,1.23451,2.57822,1.23562,0.004258,0.004258,0.004258
118,223073,1.2204,2.32657,1.23614,0.65321,0.56744,0.59752,0.38103,1.23413,2.57574,1.23497,0.0042085,0.0042085,0.0042085
119,224893,1.22116,2.31231,1.23148,0.65666,0.56618,0.59822,0.38113,1.23398,2.57333,1.23487,0.004159,0.004159,0.004159
120,226711,1.22232,2.31487,1.23475,0.6536,0.56754,0.59897,0.3819,1.23309,2.57338,1.23437,0.0041095,0.0041095,0.0041095
121,228536,1.21883,2.30816,1.23341,0.65499,0.56786,0.59919,0.38223,1.23292,2.57383,1.23429,0.00406,0.00406,0.00406
122,230370,1.22306,2.29398,1.23618,0.65397,0.56729,0.59869,0.38211,1.23319,2.57195,1.23462,0.0040105,0.0040105,0.0040105
123,232195,1.21882,2.27804,1.23192,0.65064,0.56943,0.59852,0.38181,1.23301,2.57047,1.23458,0.003961,0.003961,0.003961
124,234005,1.21555,2.27834,1.23034,0.6519,0.56951,0.59906,0.38212,1.2329,2.57045,1.2345,0.0039115,0.0039115,0.0039115
125,235825,1.21595,2.27658,1.23142,0.65335,0.5706,0.59928,0.38184,1.23246,2.56951,1.23417,0.003862,0.003862,0.003862
126,237638,1.21589,2.27316,1.2262,0.65359,0.56977,0.5996,0.38224,1.23228,2.56877,1.23413,0.0038125,0.0038125,0.0038125
127,239458,1.21238,2.26757,1.23251,0.65454,0.57008,0.60019,0.38213,1.23251,2.56779,1.23423,0.003763,0.003763,0.003763
128,241283,1.21355,2.24208,1.22491,0.65664,0.56907,0.60062,0.38224,1.23258,2.56711,1.23415,0.0037135,0.0037135,0.0037135
129,243118,1.21083,2.24328,1.22697,0.653,0.57099,0.60039,0.3823,1.23272,2.5679,1.23408,0.003664,0.003664,0.003664
130,244943,1.20824,2.23866,1.22474,0.65751,0.56603,0.60064,0.38243,1.23271,2.56647,1.23407,0.0036145,0.0036145,0.0036145
131,246769,1.20851,2.23189,1.22475,0.65697,0.5678,0.60096,0.38255,1.23303,2.5676,1.23422,0.003565,0.003565,0.003565
132,248601,1.20756,2.21008,1.22931,0.65999,0.56515,0.60076,0.3825,1.23338,2.56748,1.23444,0.0035155,0.0035155,0.0035155
133,250419,1.20545,2.2055,1.22344,0.65767,0.56589,0.60078,0.38283,1.23334,2.56709,1.23435,0.003466,0.003466,0.003466
134,252234,1.20274,2.20966,1.22381,0.65466,0.56823,0.60068,0.38272,1.23309,2.56602,1.23446,0.0034165,0.0034165,0.0034165
135,254064,1.20025,2.19025,1.22451,0.65419,0.56778,0.60074,0.38292,1.23305,2.56729,1.23475,0.003367,0.003367,0.003367
136,255895,1.20955,2.20179,1.22001,0.65709,0.56708,0.60028,0.38292,1.23338,2.56708,1.23485,0.0033175,0.0033175,0.0033175
137,257724,1.19725,2.17977,1.22058,0.65802,0.56653,0.59967,0.38267,1.23322,2.56726,1.23468,0.003268,0.003268,0.003268
138,259558,1.19304,2.16149,1.22004,0.65999,0.56642,0.59999,0.38259,1.23327,2.56761,1.23461,0.0032185,0.0032185,0.0032185
139,261390,1.20277,2.17653,1.2163,0.65977,0.56608,0.60006,0.38272,1.23344,2.56756,1.23458,0.003169,0.003169,0.003169
140,263224,1.20166,2.16855,1.21896,0.65851,0.56674,0.60026,0.38296,1.23333,2.56767,1.23436,0.0031195,0.0031195,0.0031195
141,265035,1.19474,2.15273,1.21464,0.6585,0.56639,0.6,0.38286,1.23353,2.56683,1.23433,0.00307,0.00307,0.00307
142,266857,1.19312,2.15388,1.21694,0.65467,0.56859,0.59995,0.38272,1.23347,2.5662,1.23438,0.0030205,0.0030205,0.0030205
143,268682,1.19476,2.15052,1.21487,0.65626,0.56745,0.59975,0.38232,1.23342,2.5662,1.23435,0.002971,0.002971,0.002971
144,270494,1.19006,2.16646,1.2155,0.65782,0.56571,0.5998,0.38237,1.23317,2.56737,1.23413,0.0029215,0.0029215,0.0029215
145,272319,1.19357,2.13242,1.21893,0.65567,0.56753,0.59987,0.38245,1.23321,2.56755,1.2341,0.002872,0.002872,0.002872
146,274143,1.19242,2.11965,1.21237,0.65723,0.56523,0.59953,0.38221,1.23293,2.56857,1.23395,0.0028225,0.0028225,0.0028225
147,275977,1.18765,2.11636,1.21101,0.65599,0.56773,0.5995,0.38251,1.23288,2.56919,1.23385,0.002773,0.002773,0.002773
148,277805,1.18526,2.10395,1.21177,0.65636,0.56582,0.59962,0.38248,1.23282,2.5694,1.23391,0.0027235,0.0027235,0.0027235
149,279632,1.18555,2.09872,1.21027,0.65253,0.56855,0.59965,0.38241,1.23285,2.57047,1.23393,0.002674,0.002674,0.002674
150,281454,1.18638,2.09628,1.20561,0.65474,0.56705,0.59922,0.38226,1.23278,2.57117,1.23389,0.0026245,0.0026245,0.0026245
151,283269,1.18023,2.07976,1.21096,0.65513,0.56709,0.59922,0.38206,1.23261,2.57179,1.2338,0.002575,0.002575,0.002575
152,285074,1.18173,2.07453,1.21121,0.65502,0.56715,0.59943,0.38246,1.23249,2.57236,1.23378,0.0025255,0.0025255,0.0025255
153,286863,1.18374,2.08372,1.20802,0.65328,0.56885,0.5996,0.38251,1.23258,2.5731,1.23366,0.002476,0.002476,0.002476
