epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,22318.9,1.45913,3.14637,1.12959,0.5091,0.40059,0.41362,0.24592,1.39403,3.11895,1.10925,0.005743,0.005743,0.005743
88,22578.7,1.4577,3.1344,1.12513,0.50047,0.4009,0.41244,0.24513,1.39354,3.11345,1.10883,0.0056935,0.0056935,0.0056935
89,22840,1.45111,3.12257,1.12661,0.50678,0.40001,0.41477,0.24607,1.39336,3.10657,1.10793,0.005644,0.005644,0.005644
90,23103.3,1.45228,3.11931,1.12172,0.50863,0.40143,0.41556,0.24628,1.39171,3.10117,1.10758,0.0055945,0.0055945,0.0055945
91,23364,1.45041,3.11117,1.12846,0.50888,0.40018,0.41429,0.24647,1.39254,3.10496,1.10779,0.005545,0.005545,0.005545
92,23621.3,1.452,3.11641,1.12726,0.51312,0.40047,0.41463,0.24662,1.3916,3.10066,1.10739,0.0054955,0.0054955,0.0054955
93,23878.4,1.45119,3.09765,1.12727,0.5162,0.40055,0.41553,0.24753,1.38937,3.09649,1.10683,0.005446,0.005446,0.005446
94,24135.3,1.45286,3.10881,1.12632,0.50868,0.40401,0.41593,0.2477,1.38872,3.09471,1.10604,0.0053965,0.0053965,0.0053965
95,24395.8,1.4485,3.10741,1.12662,0.51219,0.39794,0.4168,0.248,1.38893,3.09147,1.10612,0.005347,0.005347,0.005347
96,24640.2,1.44254,3.09327,1.12415,0.50974,0.40198,0.41686,0.24792,1.38845,3.08999,1.10581,0.0052975,0.0052975,0.0052975
97,24888.6,1.44441,3.07378,1.12319,0.52001,0.39873,0.41746,0.24849,1.38738,3.08413,1.10592,0.005248,0.005248,0.005248
98,25138.1,1.43718,3.06285,1.11939,0.51492,0.40244,0.41735,0.24847,1.38839,3.08664,1.1056,0.0051985,0.0051985,0.0051985
99,25390.9,1.44625,3.07924,1.12069,0.50927,0.40524,0.41817,0.24889,1.38691,3.08524,1.10527,0.005149,0.005149,0.005149
100,25634.4,1.43826,3.04611,1.12009,0.51978,0.40345,0.41871,0.24897,1.3864,3.08297,1.10427,0.0050995,0.0050995,0.0050995
101,25887.7,1.43606,3.04905,1.1214,0.5129,0.40507,0.41755,0.24873,1.38682,3.0811,1.10365,0.00505,0.00505,0.00505
102,26144.4,1.43876,3.03416,1.11373,0.51236,0.40401,0.41795,0.24904,1.38634,3.07925,1.10343,0.0050005,0.0050005,0.0050005
103,26396.5,1.43699,3.04259,1.11772,0.50535,0.40794,0.41757,0.24825,1.38629,3.07504,1.10323,0.004951,0.004951,0.004951
104,26649.4,1.43949,3.03138,1.1159,0.50489,0.40819,0.41746,0.24822,1.38604,3.07169,1.10319,0.0049015,0.0049015,0.0049015
105,26895.2,1.43319,3.0187,1.11551,0.50367,0.40644,0.41777,0.24848,1.3857,3.07091,1.10302,0.004852,0.004852,0.004852
106,27148.7,1.43181,3.02254,1.11459,0.51415,0.40229,0.41745,0.2481,1.3859,3.0705,1.1034,0.0048025,0.0048025,0.0048025
107,27392.5,1.43518,3.01407,1.11437,0.50954,0.40332,0.41654,0.24715,1.38467,3.06636,1.10332,0.004753,0.004753,0.004753
108,27635.7,1.43209,3.01482,1.11393,0.51678,0.40132,0.41702,0.24743,1.38386,3.06598,1.10325,0.0047035,0.0047035,0.0047035
109,27887,1.42703,3.00076,1.11522,0.52303,0.40048,0.41908,0.24881,1.38369,3.064,1.10321,0.004654,0.004654,0.004654
110,28138.6,1.43091,3.00605,1.11544,0.5148,0.40313,0.42008,0.24974,1.38351,3.06028,1.1027,0.0046045,0.0046045,0.0046045
111,28381.6,1.41771,2.98714,1.11356,0.51867,0.40371,0.4204,0.2502,1.38336,3.058,1.10232,0.004555,0.004555,0.004555
112,28625.4,1.42539,2.99058,1.11191,0.51739,0.40389,0.42147,0.25067,1.38176,3.05421,1.10175,0.0045055,0.0045055,0.0045055
113,28876.9,1.42892,2.99056,1.11327,0.5222,0.40163,0.42112,0.25094,1.3812,3.05284,1.10131,0.004456,0.004456,0.004456
114,29122.1,1.41816,2.95635,1.11232,0.52191,0.40366,0.42119,0.25126,1.38085,3.04995,1.10088,0.0044065,0.0044065,0.0044065
115,29373.1,1.42289,2.96747,1.10883,0.52063,0.40501,0.42236,0.25179,1.38072,3.04783,1.10063,0.004357,0.004357,0.004357
116,29625.5,1.42075,2.95981,1.11054,0.52231,0.40398,0.42216,0.25149,1.38058,3.04688,1.10051,0.0043075,0.0043075,0.0043075
117,29876.5,1.41073,2.93942,1.10837,0.52038,0.40406,0.42245,0.25153,1.38036,3.04672,1.1002,0.004258,0.004258,0.004258
118,30122.2,1.42219,2.96169,1.10755,0.51927,0.40349,0.42266,0.25122,1.37994,3.04678,1.09981,0.0042085,0.0042085,0.0042085
119,30365.7,1.41397,2.93856,1.10626,0.51626,0.40633,0.423,0.25197,1.37959,3.04379,1.09986,0.004159,0.004159,0.004159
120,30614.1,1.41384,2.94204,1.11027,0.51671,0.40658,0.42359,0.25194,1.37921,3.04163,1.09964,0.0041095,0.0041095,0.0041095
121,30861.3,1.41618,2.93777,1.10894,0.51642,0.40697,0.42332,0.2518,1.37892,3.0417,1.09959,0.00406,0.00406,0.00406
122,31113.1,1.41144,2.92008,1.10841,0.51797,0.40822,0.42365,0.25178,1.37847,3.0409,1.09937,0.0040105,0.0040105,0.0040105
123,31356.5,1.4128,2.91833,1.10618,0.51736,0.40812,0.42443,0.25252,1.37782,3.04032,1.09919,0.003961,0.003961,0.003961
124,31600.1,1.41265,2.90913,1.1089,0.51946,0.40982,0.42496,0.25239,1.37718,3.03761,1.09899,0.0039115,0.0039115,0.0039115
