epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,23306.1,1.46865,3.46254,1.2979,0.5356,0.43727,0.4554,0.2749,1.40478,3.27536,1.28404,0.007921,0.007921,0.007921
44,23863.9,1.462,3.43851,1.29586,0.54185,0.43935,0.45571,0.27536,1.40331,3.27526,1.28241,0.0078715,0.0078715,0.0078715
45,24409.9,1.46439,3.45056,1.29408,0.54625,0.43966,0.45888,0.27757,1.40164,3.2582,1.27891,0.007822,0.007822,0.007822
46,24955.7,1.46231,3.41635,1.28943,0.53021,0.44886,0.46105,0.27888,1.39352,3.25079,1.27474,0.0077725,0.0077725,0.0077725
47,25502,1.45903,3.39984,1.28819,0.54296,0.44721,0.4657,0.28185,1.39754,3.22929,1.27621,0.007723,0.007723,0.007723
48,26058.2,1.45348,3.3942,1.28639,0.56109,0.44014,0.46492,0.28132,1.39089,3.22827,1.27215,0.0076735,0.0076735,0.0076735
49,26581.8,1.45323,3.37968,1.27946,0.56222,0.4432,0.46955,0.28598,1.39029,3.20843,1.26946,0.007624,0.007624,0.007624
50,27141.9,1.45634,3.39207,1.28073,0.56145,0.44441,0.46973,0.28389,1.38982,3.20627,1.26859,0.0075745,0.0075745,0.0075745
51,27677.8,1.44608,3.34744,1.27527,0.55112,0.45452,0.47178,0.28729,1.38723,3.19587,1.26443,0.007525,0.007525,0.007525
52,28212.7,1.44812,3.34638,1.27529,0.55525,0.44611,0.47289,0.2869,1.38779,3.19654,1.26499,0.0074755,0.0074755,0.0074755
53,28760.4,1.44429,3.33197,1.27692,0.5488,0.45668,0.47831,0.28905,1.38954,3.1792,1.26583,0.007426,0.007426,0.007426
54,29308.5,1.4433,3.31891,1.27185,0.54367,0.45284,0.47504,0.28976,1.38446,3.18632,1.26356,0.0073765,0.0073765,0.0073765
55,29859.5,1.43838,3.30119,1.26753,0.55691,0.45144,0.47504,0.28885,1.3815,3.17044,1.26037,0.007327,0.007327,0.007327
56,30399.8,1.43723,3.29034,1.27155,0.56299,0.45095,0.47897,0.29217,1.37954,3.15983,1.26125,0.0072775,0.0072775,0.0072775
57,30951.7,1.43919,3.30392,1.27355,0.5599,0.45451,0.47986,0.29086,1.37861,3.15322,1.25916,0.007228,0.007228,0.007228
58,31490,1.44126,3.29105,1.26768,0.5596,0.45872,0.48148,0.29343,1.37832,3.1454,1.25838,0.0071785,0.0071785,0.0071785
59,32033.4,1.4295,3.25578,1.26271,0.57033,0.45654,0.4869,0.29674,1.37236,3.12971,1.25531,0.007129,0.007129,0.007129
60,32574.2,1.43272,3.26448,1.26663,0.56435,0.45703,0.48252,0.29417,1.37546,3.13465,1.25552,0.0070795,0.0070795,0.0070795
61,33119.3,1.42936,3.23953,1.25809,0.56355,0.46201,0.48659,0.29701,1.37327,3.12476,1.25325,0.00703,0.00703,0.00703
62,33661.5,1.42525,3.2333,1.26259,0.57359,0.46185,0.4873,0.29815,1.37028,3.12091,1.25292,0.0069805,0.0069805,0.0069805
63,34208,1.42637,3.23148,1.26034,0.57462,0.46347,0.4888,0.2992,1.36972,3.11044,1.2513,0.006931,0.006931,0.006931
64,34738.9,1.42619,3.22539,1.26091,0.56998,0.46081,0.48937,0.29804,1.37037,3.10052,1.25094,0.0068815,0.0068815,0.0068815
65,35271.7,1.41986,3.20156,1.25682,0.57131,0.46167,0.49093,0.30013,1.36681,3.10064,1.24853,0.006832,0.006832,0.006832
66,35824,1.42284,3.20906,1.25552,0.57197,0.46334,0.49408,0.30248,1.3624,3.09387,1.24795,0.0067825,0.0067825,0.0067825
67,36367.7,1.41761,3.18484,1.25089,0.56987,0.4623,0.49121,0.30133,1.36413,3.0859,1.24697,0.006733,0.006733,0.006733
