epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,32971,1.30091,2.58902,1.10962,0.59037,0.46888,0.49588,0.30408,1.25613,2.64461,1.09333,0.0072775,0.0072775,0.0072775
57,33542.6,1.30317,2.59607,1.10891,0.59714,0.46605,0.498,0.30419,1.25909,2.63865,1.09409,0.007228,0.007228,0.007228
58,34122.1,1.30528,2.59286,1.1062,0.59364,0.47035,0.49797,0.30399,1.25484,2.63311,1.0929,0.0071785,0.0071785,0.0071785
59,34694.9,1.29315,2.55865,1.10377,0.59435,0.47288,0.4994,0.30555,1.25421,2.63037,1.09055,0.007129,0.007129,0.007129
60,35279.8,1.29662,2.56199,1.10622,0.58794,0.47336,0.49939,0.30484,1.25705,2.63574,1.09093,0.0070795,0.0070795,0.0070795
61,35846.7,1.29234,2.54081,1.10098,0.59962,0.47044,0.50231,0.30741,1.25588,2.624,1.09103,0.00703,0.00703,0.00703
62,36431.6,1.28754,2.53426,1.10246,0.58328,0.48384,0.50146,0.30551,1.25028,2.62252,1.08891,0.0069805,0.0069805,0.0069805
63,37008.1,1.2879,2.52836,1.10189,0.60225,0.47213,0.50129,0.30663,1.24912,2.6179,1.08754,0.006931,0.006931,0.006931
64,37590.3,1.28783,2.51881,1.09967,0.60027,0.47389,0.50259,0.30829,1.24734,2.60547,1.08634,0.0068815,0.0068815,0.0068815
65,38168.1,1.28048,2.49928,1.09962,0.60521,0.47409,0.50375,0.30856,1.24774,2.60663,1.08789,0.006832,0.006832,0.006832
66,38753.9,1.2828,2.498,1.09743,0.59994,0.47483,0.50371,0.30861,1.24672,2.61168,1.08699,0.0067825,0.0067825,0.0067825
67,39335.9,1.27709,2.48178,1.09263,0.60553,0.47228,0.50575,0.30956,1.2471,2.59696,1.08607,0.006733,0.006733,0.006733
68,39918.2,1.27777,2.47012,1.09681,0.60281,0.47397,0.50585,0.31079,1.24344,2.59386,1.08539,0.0066835,0.0066835,0.0066835
69,40490.8,1.27653,2.47303,1.09439,0.58894,0.48029,0.50679,0.31124,1.24259,2.58897,1.08507,0.006634,0.006634,0.006634
70,41057,1.27559,2.45803,1.09287,0.60181,0.47906,0.50874,0.31286,1.24105,2.59018,1.08436,0.0065845,0.0065845,0.0065845
71,41634.4,1.27725,2.44403,1.09422,0.60591,0.47782,0.51035,0.31395,1.24148,2.58175,1.08482,0.006535,0.006535,0.006535
72,42199.5,1.27156,2.44427,1.09112,0.60212,0.47793,0.50875,0.31281,1.2399,2.59255,1.08399,0.0064855,0.0064855,0.0064855
73,42778,1.25886,2.41595,1.08829,0.60323,0.4757,0.50751,0.31209,1.23799,2.58672,1.08296,0.006436,0.006436,0.006436
74,43340.6,1.26534,2.41616,1.09128,0.60806,0.47434,0.50684,0.31255,1.23965,2.57916,1.08309,0.0063865,0.0063865,0.0063865
75,43915.1,1.26076,2.40337,1.09158,0.60147,0.47466,0.50668,0.31154,1.2404,2.57625,1.08287,0.006337,0.006337,0.006337
76,44502.9,1.26048,2.39721,1.08939,0.59921,0.47702,0.50813,0.3134,1.23879,2.5744,1.08304,0.0062875,0.0062875,0.0062875
77,45082.4,1.26468,2.39092,1.08465,0.59516,0.48352,0.50859,0.31291,1.24194,2.58155,1.08359,0.006238,0.006238,0.006238
78,45660,1.26432,2.38199,1.0892,0.59992,0.48125,0.50962,0.313,1.23935,2.57717,1.08241,0.0061885,0.0061885,0.0061885
79,46230,1.2658,2.38214,1.09007,0.60301,0.47954,0.50757,0.31313,1.24007,2.57593,1.08291,0.006139,0.006139,0.006139
80,46802.4,1.25618,2.37002,1.08554,0.59409,0.48813,0.50997,0.31372,1.23538,2.56858,1.08132,0.0060895,0.0060895,0.0060895
81,47374.9,1.25518,2.3574,1.0859,0.59172,0.48438,0.50918,0.3134,1.23597,2.568,1.08223,0.00604,0.00604,0.00604
